tourney_id,tourney_name,surface,drap1_size,tourney_level,tourney_date,match_num,p1_id,p1_name,p1_hand,p1_ioc,p1_age,p1_rank,p1_rank_points,p2_id,p2_name,p2_hand,p2_ioc,p2_age,p2_rank,p2_rank_points,p1_win_prob_20w,p1_ace_prob_20w,p1_df_prob_20w,p1_svptWon_prob_20w,p2_win_prob_20w,p2_ace_prob_20w,p2_df_prob_20w,p2_svptWon_prob_20w,p1_surface_win_prob_20w,p2_surface_win_prob_20w,p1_win,diff_points
2017-560,Us Open,Hard,128.0,G,20170828.0,103.0,104755.0,Richard Gasquet,R,FRA,31.195071868600003,30.0,1390.0,104919.0,Leonardo Mayer,R,ARG,30.288843258000004,59.0,815.0,0.45,0.030618139803581745,0.025418833044482957,0.6400924321201618,0.35,0.06978119455943228,0.03784742755765819,0.6635127143701951,0.6,0.6153846153846154,0,4
2017-560,Us Open,Hard,128.0,G,20170828.0,104.0,104926.0,Fabio Fognini,R,ITA,30.264202600999997,26.0,1580.0,105882.0,Stefano Travaglia,U,ITA,25.6947296372,144.0,396.0,0.7,0.043478260869565216,0.06459627329192547,0.6105590062111801,0.0,0.11627906976744186,0.040697674418604654,0.6162790697674418,0.5,,0,1
2017-560,Us Open,Hard,128.0,G,20170828.0,105.0,104678.0,Viktor Troicki,R,SRB,31.545516769299997,52.0,920.0,105613.0,Norbert Gombos,R,SVK,27.041752224499998,84.0,639.0,0.45,0.0755939524838013,0.04679625629949604,0.6141108711303096,0.3,0.07142857142857142,0.06265664160401002,0.600250626566416,0.5,0.4,1,3
2017-560,Us Open,Hard,128.0,G,20170828.0,106.0,105526.0,Jan Lennard Struff,R,GER,27.342915811100003,49.0,953.0,105238.0,Alexandr Dolgopolov,R,UKR,28.804928131399997,64.0,751.0,0.4,0.11709047900650503,0.05913660555884092,0.6499112950916618,0.35,0.07433380084151472,0.034361851332398316,0.6367461430575035,0.5,0.2,0,1
2017-560,Us Open,Hard,128.0,G,20170828.0,107.0,104607.0,Tomas Berdych,R,CZE,31.9452429843,18.0,2310.0,105992.0,Ryan Harrison,R,USA,25.3086926762,45.0,1041.0,0.65,0.10734149054505006,0.021690767519466074,0.7013348164627363,0.35,0.1017478152309613,0.0449438202247191,0.630461922596754,0.65,0.5,1,13
2017-560,Us Open,Hard,128.0,G,20170828.0,108.0,105676.0,David Goffin,R,BEL,26.7241615332,14.0,2525.0,103898.0,Julien Benneteau,R,FRA,35.6878850103,100.0,545.0,0.6,0.06118421052631579,0.03618421052631579,0.625,0.4,0.0893407270486753,0.05052372150338879,0.6444855206407887,0.8,0.4,1,9
2017-560,Us Open,Hard,128.0,G,20170828.0,109.0,104327.0,Steve Darcis,R,BEL,33.459274469499995,66.0,741.0,105550.0,Guido Pella,L,ARG,27.282683093800003,72.0,692.0,0.5,0.05459571527297857,0.020041465100207326,0.598479612992398,0.55,0.05337423312883435,0.029447852760736196,0.6171779141104294,0.55,0.45,0,18
2017-560,Us Open,Hard,128.0,G,20170828.0,110.0,109739.0,Maximilian Marterer,L,GER,22.203969883600003,125.0,452.0,105385.0,Donald Young,L,USA,28.098562628299998,57.0,830.0,0.0,0.07017543859649122,0.021303258145363407,0.6027568922305765,0.45,0.04833836858006042,0.04229607250755287,0.6108761329305136,0.0,0.5,0,8
2017-560,Us Open,Hard,128.0,G,20170828.0,111.0,104792.0,Gael Monfils,R,FRA,30.989733059499997,22.0,1915.0,104871.0,Jeremy Chardy,R,FRA,30.5407255305,79.0,655.0,0.6,0.09629219701162148,0.04150525733259546,0.6397343663530713,0.45,0.11735769501054111,0.054111033028812365,0.657765284609979,0.7,0.4,1,2
2017-560,Us Open,Hard,128.0,G,20170828.0,112.0,104655.0,Pablo Cuevas,R,URU,31.6550308008,31.0,1360.0,106000.0,Damir Dzumhur,R,BIH,25.273100616,56.0,855.0,0.5,0.045454545454545456,0.05176767676767677,0.6212121212121212,0.45,0.036963696369636964,0.034323432343234324,0.6046204620462046,0.35,0.5,0,10
2017-560,Us Open,Hard,128.0,G,20170828.0,113.0,106044.0,Nicolas Kicker,R,ARG,25.0321697467,93.0,590.0,105649.0,Cedrik Marcel Stebe,L,GER,26.8856947296,107.0,528.0,0.45,0.036931818181818184,0.03125,0.6285511363636364,0.2222222222222222,0.040310077519379844,0.023255813953488372,0.5534883720930233,0.0,0.5,0,3
2017-560,Us Open,Hard,128.0,G,20170828.0,114.0,105379.0,Aljaz Bedene,R,GBR,28.1122518823,48.0,958.0,126094.0,Andrey Rublev,R,RUS,19.8548939083,53.0,890.0,0.5,0.09639266706091071,0.018332347723240685,0.6712004730928445,0.45,0.05869074492099323,0.03781038374717833,0.6202031602708804,0.25,0.3076923076923077,0,4
2017-560,Us Open,Hard,128.0,G,20170828.0,115.0,105777.0,Grigor Dimitrov,R,BUL,26.2861054073,9.0,3710.0,106324.0,Vaclav Safranek,R,CZE,23.2744695414,210.0,249.0,0.8,0.11548731642189586,0.05540720961281709,0.6889185580774366,,,,,0.75,,1,2
2017-560,Us Open,Hard,128.0,G,20170828.0,116.0,126207.0,Francis Tiafoe,R,USA,19.6030116359,70.0,705.0,103819.0,Roger Federer,R,SUI,36.054757015700005,3.0,7145.0,0.3,0.09647696476964769,0.036314363143631435,0.6417344173441735,0.9,0.12357954545454546,0.02130681818181818,0.7393465909090909,0.3157894736842105,0.85,0,1
2017-560,Us Open,Hard,128.0,G,20170828.0,117.0,104882.0,Blaz Kavcic,R,SLO,30.4832306639,88.0,617.0,104022.0,Mikhail Youzhny,R,RUS,35.1759069131,101.0,541.0,1.0,0.018691588785046728,0.07476635514018691,0.5514018691588785,0.25,0.041351193942923706,0.041933605125218404,0.5905649388468258,,0.35,0,16
2017-560,Us Open,Hard,128.0,G,20170828.0,118.0,105577.0,Vasek Pospisil,R,CAN,27.1813826146,78.0,662.0,104269.0,Fernando Verdasco,L,ESP,33.7850787132,43.0,1080.0,0.5,0.11735330836454431,0.035580524344569285,0.649812734082397,0.5,0.057027649769585256,0.04262672811059908,0.6388248847926268,0.45,0.4,0,5
2017-560,Us Open,Hard,128.0,G,20170828.0,119.0,103852.0,Feliciano Lopez,L,ESP,35.9370294319,35.0,1250.0,105723.0,Andrey Kuznetsov,R,RUS,26.5133470226,75.0,686.0,0.65,0.1364142538975501,0.036191536748329624,0.6765033407572383,0.55,0.06071645415907711,0.0358227079538555,0.6357012750455373,0.45,0.4,1,7
2017-560,Us Open,Hard,128.0,G,20170828.0,120.0,104259.0,Philipp Kohlschreiber,R,GER,33.867214236799995,37.0,1135.0,105065.0,Tim Smyczek,R,USA,29.661875427800002,203.0,267.0,0.5,0.08095238095238096,0.022448979591836733,0.6530612244897959,0.35,0.068943706514864,0.03415559772296015,0.5977229601518027,0.6,0.35,1,5
2017-560,Us Open,Hard,128.0,G,20170828.0,121.0,105053.0,Santiago Giraldo,R,COL,29.7522245038,129.0,441.0,104672.0,Vincent Millot,L,FRA,31.575633128000003,164.0,349.0,0.4,0.05512622359608449,0.028851107676455434,0.6239052035033488,0.3333333333333333,0.052083333333333336,0.036458333333333336,0.6083333333333333,0.3076923076923077,0.3333333333333333,1,1
2017-560,Us Open,Hard,128.0,G,20170828.0,122.0,104291.0,Malek Jaziri,R,TUN,33.604380561300005,80.0,650.0,106329.0,Thiago Monteiro,L,BRA,23.2443531828,113.0,495.0,0.45,0.05172413793103448,0.04187192118226601,0.6052955665024631,0.4,0.06109324758842444,0.030010718113612004,0.6430868167202572,0.65,0.2,1,7
2017-560,Us Open,Hard,128.0,G,20170828.0,123.0,106401.0,Nick Kyrgios,R,AUS,22.338124572199998,17.0,2325.0,105357.0,John Millman,R,AUS,28.205338809,235.0,220.0,0.7,0.17082111436950145,0.05865102639296188,0.6898826979472141,0.45,0.056592414208308246,0.017459361830222758,0.6020469596628537,0.85,0.5,0,4
2017-560,Us Open,Hard,128.0,G,20170828.0,124.0,104312.0,Andreas Seppi,R,ITA,33.516769336100005,81.0,646.0,105138.0,Roberto Bautista Agut,R,ESP,29.3716632444,13.0,2525.0,0.45,0.08189081225033289,0.02796271637816245,0.6311584553928096,0.8,0.03353867214236824,0.038329911019849415,0.6591375770020534,0.4,0.75,0,1
2017-560,Us Open,Hard,128.0,G,20170828.0,125.0,105064.0,Thomaz Bellucci,L,BRA,29.661875427800002,76.0,682.0,104460.0,Dustin Brown,R,GER,32.720054757,116.0,490.0,0.4,0.05681159420289855,0.05623188405797101,0.5976811594202899,0.4,0.08167613636363637,0.07386363636363637,0.6143465909090909,0.45,0.35,0,7
2017-560,Us Open,Hard,128.0,G,20170828.0,126.0,200516.0,Patrick Kypson,U,USA,17.8343600274,923.0,14.0,104629.0,Adrian Menendez Maceiras,R,ESP,31.832991101999998,148.0,377.0,,,,,0.3333333333333333,0.04,0.017777777777777778,0.6088888888888889,,,0,13
2017-560,Us Open,Hard,128.0,G,20170828.0,127.0,105223.0,Juan Martin Del Potro,R,ARG,28.9281314168,28.0,1460.0,105967.0,Henri Laaksonen,R,SUI,25.4099931554,94.0,574.0,0.65,0.11180124223602485,0.035196687370600416,0.6570048309178744,0.25,0.05647461494580719,0.055904164289788935,0.6172276098117513,0.6,0.125,1,0
2017-560,Us Open,Hard,128.0,G,20170828.0,128.0,105173.0,Adrian Mannarino,L,FRA,29.1635865845,34.0,1255.0,105575.0,Ricardas Berankis,R,LTU,27.1868583162,165.0,345.0,0.65,0.0529595015576324,0.027414330218068536,0.6442367601246106,0.3,0.035523978685612786,0.04440497335701599,0.5920663114268798,0.55,0.35,1,17
2017-560,Us Open,Hard,128.0,G,20170828.0,129.0,106216.0,Bjorn Fratangelo,R,USA,24.1095140315,135.0,418.0,103333.0,Ivo Karlovic,R,CRO,38.4969199179,38.0,1125.0,0.35,0.05389221556886228,0.046706586826347304,0.6035928143712574,0.6,0.21553179516038268,0.050647158131682614,0.7293190770962296,0.2631578947368421,0.55,0,12
2017-560,Us Open,Hard,128.0,G,20170828.0,130.0,126203.0,Taylor Harry Fritz,R,USA,19.832991102,108.0,519.0,104571.0,Marcos Baghdatis,R,CYP,32.1971252567,83.0,645.0,0.5,0.10360075805432722,0.032849020846494,0.6437144662034112,0.5,0.09943977591036414,0.04551820728291316,0.6358543417366946,0.45,0.6,0,9
2017-560,Us Open,Hard,128.0,G,20170828.0,131.0,200282.0,Alex De Minaur,R,AUS,18.527036276500002,186.0,298.0,106233.0,Dominic Thiem,R,AUT,23.983572895300004,8.0,4030.0,0.16666666666666666,0.04183266932270916,0.045816733067729085,0.5737051792828686,0.6,0.08312342569269521,0.04974811083123426,0.6643576826196473,0.2,0.6,0,12
2017-560,Us Open,Hard,128.0,G,20170828.0,132.0,104468.0,Gilles Simon,R,FRA,32.6680355921,39.0,1110.0,105023.0,Sam Querrey,R,USA,29.8918548939,21.0,2095.0,0.45,0.02586206896551724,0.034482758620689655,0.5899014778325123,0.75,0.1717620900500278,0.0339077265147304,0.6837131739855475,0.5,0.85,0,5
2017-560,Us Open,Hard,128.0,G,20170828.0,134.0,105430.0,Radu Albot,R,MDA,27.794661191,138.0,405.0,124014.0,Ernesto Escobedo,R,USA,21.149897330599998,77.0,671.0,0.4,0.03365384615384615,0.03125,0.609375,0.4,0.07292289300657502,0.0328750747160789,0.6389719067543336,0.25,0.2857142857142857,0,1
2017-560,Us Open,Hard,128.0,G,20170828.0,135.0,104229.0,Yen Hsun Lu,R,TPE,34.0396988364,63.0,761.0,111575.0,Karen Khachanov,R,RUS,21.2703627652,29.0,1390.0,0.4,0.07178217821782178,0.05816831683168317,0.656559405940594,0.65,0.09207818930041152,0.04372427983539095,0.6450617283950617,0.4,0.45,0,13
2017-560,Us Open,Hard,128.0,G,20170828.0,136.0,104999.0,Mischa Zverev,L,GER,30.0177960301,27.0,1484.0,111515.0,Thai Son Kwiatkowski,U,USA,22.5379876797,710.0,32.0,0.6,0.09623689080814313,0.03578038247995065,0.6613201727328809,0.0,0.08928571428571429,0.07142857142857142,0.4642857142857143,0.5,,1,11
2017-560,Us Open,Hard,128.0,G,20170828.0,137.0,105332.0,Benoit Paire,R,FRA,28.306639288200003,41.0,1085.0,105041.0,Lukas Lacko,R,SVK,29.8179329227,120.0,472.0,0.5,0.09224190592547343,0.06719609040928527,0.6029321930360415,0.45,0.09227082085080887,0.03834631515877771,0.6423007789095266,0.55,0.38461538461538464,1,4
2017-560,Us Open,Hard,128.0,G,20170828.0,138.0,104547.0,Horacio Zeballos,L,ARG,32.3367556468,58.0,823.0,111202.0,Hyeon Chung,R,KOR,21.2758384668,47.0,992.0,0.45,0.06348167539267016,0.024214659685863876,0.6446335078534031,0.4,0.04482531311799604,0.044166117336849046,0.6295319709953856,0.5,0.3,0,5
2017-560,Us Open,Hard,128.0,G,20170828.0,139.0,104545.0,John Isner,R,USA,32.3394934976,15.0,2425.0,105732.0,Pierre Hugues Herbert,R,FRA,26.4476386037,65.0,742.0,0.8,0.26495726495726496,0.0292022792022792,0.7464387464387464,0.3,0.11410658307210031,0.04827586206896552,0.6557993730407523,0.65,0.35,1,12
2017-560,Us Open,Hard,128.0,G,20170828.0,140.0,106058.0,Jack Sock,R,USA,24.925393566100002,16.0,2345.0,111442.0,Jordan Thompson,R,AUS,23.356605065,73.0,691.0,0.65,0.07018633540372671,0.0422360248447205,0.6391304347826087,0.45,0.08007013442431327,0.02571595558153127,0.6113383985973115,0.65,0.45,0,7
2017-560,Us Open,Hard,128.0,G,20170828.0,141.0,105341.0,Thomas Fabbiano,R,ITA,28.257357974,82.0,646.0,105441.0,John Patrick Smith,L,AUS,27.7316906229,202.0,269.0,0.2,0.028533510285335104,0.0364963503649635,0.5786330457863305,0.2857142857142857,0.06584362139917696,0.030864197530864196,0.6131687242798354,0.25,0.2,1,5
2017-560,Us Open,Hard,128.0,G,20170828.0,142.0,103893.0,Paolo Lorenzi,R,ITA,35.7015742642,40.0,1100.0,105311.0,Joao Sousa,R,POR,28.4134154689,50.0,950.0,0.65,0.054945054945054944,0.03235653235653236,0.6330891330891331,0.45,0.06184935701163503,0.031230863441518677,0.6227801592161666,0.45,0.45,1,8
2017-560,Us Open,Hard,128.0,G,20170828.0,143.0,106071.0,Bernard Tomic,R,AUS,24.8514715948,146.0,390.0,104180.0,Gilles Muller,L,LUX,34.3052703628,23.0,1885.0,0.5,0.07123655913978495,0.016129032258064516,0.6323924731182796,0.7,0.18972972972972973,0.05027027027027027,0.7156756756756757,0.4,0.6,0,15
2017-560,Us Open,Hard,128.0,G,20170828.0,144.0,104731.0,Kevin Anderson,R,RSA,31.279945243,32.0,1360.0,111574.0,Jc Aragone,R,USA,22.1683778234,534.0,60.0,0.65,0.19672131147540983,0.03764420157862781,0.7194899817850637,,,,,0.55,,1,10
2017-560,Us Open,Hard,128.0,G,20170828.0,145.0,105561.0,Alessandro Giannessi,L,ITA,27.2470910335,91.0,610.0,105208.0,Ernests Gulbis,R,LAT,28.9938398357,255.0,201.0,0.5384615384615384,0.045909849749582635,0.045909849749582635,0.6051752921535893,0.35,0.12121212121212122,0.06679035250463822,0.6413110698824984,0.25,0.2,0,6
2017-560,Us Open,Hard,128.0,G,20170828.0,146.0,106210.0,Jiri Vesely,L,CZE,24.134154688600002,55.0,885.0,106432.0,Borna Coric,R,CRO,20.785763175899998,61.0,796.0,0.5,0.0644966847498493,0.054249547920433995,0.6172393007836046,0.55,0.07819181429444105,0.028711056811240074,0.6542455711667685,0.4,0.4,0,5
2017-560,Us Open,Hard,128.0,G,20170828.0,147.0,105985.0,Darian King,R,BAR,25.3388090349,168.0,338.0,100644.0,Alexander Zverev,R,GER,20.3559206023,6.0,4470.0,0.3333333333333333,0.022488755622188907,0.022488755622188907,0.5547226386806596,0.85,0.11938296445338699,0.04158283031522468,0.6995305164319249,0.375,0.8,0,4
2017-560,Us Open,Hard,128.0,G,20170828.0,148.0,104542.0,Jo Wilfried Tsonga,R,FRA,32.3641341547,12.0,2690.0,105657.0,Marius Copil,R,ROU,26.8637919233,87.0,618.0,0.65,0.1113892365456821,0.025657071339173967,0.6983729662077597,0.3,0.12192329708070979,0.03319977103606182,0.6485403548941042,0.7,0.3076923076923077,1,12
2017-560,Us Open,Hard,128.0,G,20170828.0,149.0,133430.0,Denis Shapovalov,L,CAN,18.3709787817,69.0,721.0,106421.0,Daniil Medvedev,R,RUS,21.5441478439,54.0,889.0,0.26666666666666666,0.10788690476190477,0.06101190476190476,0.6525297619047619,0.55,0.10017678255745432,0.05303476723629935,0.6452563347083088,0.25,0.5,0,21
2017-560,Us Open,Hard,128.0,G,20170828.0,150.0,105449.0,Steve Johnson,R,USA,27.6769336071,46.0,1000.0,104597.0,Nicolas Almagro,R,ESP,32.0191649555,92.0,590.0,0.65,0.0932475884244373,0.04072883172561629,0.6468381564844587,0.5,0.10164638511095204,0.03650680028632784,0.6292054402290623,0.55,0.55,1,6
2017-560,Us Open,Hard,128.0,G,20170828.0,151.0,104898.0,Robin Haase,R,NED,30.3956194387,36.0,1168.0,106378.0,Kyle Edmund,R,GBR,22.636550308,42.0,1082.0,0.55,0.1027060270602706,0.03874538745387454,0.6531365313653137,0.6,0.06511350059737156,0.03643966547192354,0.6600955794504182,0.5,0.6,0,4
2017-560,Us Open,Hard,128.0,G,20170828.0,152.0,105077.0,Albert Ramos,L,ESP,29.6125941136,24.0,1815.0,104797.0,Denis Istomin,R,UZB,30.9733059548,86.0,634.0,0.6,0.056179775280898875,0.026217228464419477,0.6292134831460674,0.25,0.08593208593208593,0.02494802494802495,0.632016632016632,0.55,0.25,1,19
2017-560,Us Open,Hard,128.0,G,20170828.0,153.0,103917.0,Nicolas Mahut,R,FRA,35.6002737851,115.0,491.0,105916.0,Marton Fucsovics,R,HUN,25.5523613963,117.0,483.0,0.35,0.07800511508951406,0.03132992327365729,0.6413043478260869,0.4666666666666667,0.07066869300911854,0.04027355623100304,0.6177811550151976,0.45,0.5,1,6
2017-560,Us Open,Hard,128.0,G,20170828.0,154.0,104098.0,Dmitry Tursunov,R,RUS,34.7104722793,645.0,40.0,111815.0,Cameron Norrie,L,NZL,22.0150581793,225.0,229.0,0.16666666666666666,0.04514889529298751,0.03362151777137368,0.5830931796349664,0.25,0.06274509803921569,0.050980392156862744,0.5764705882352941,0.2857142857142857,,0,8
2017-560,Us Open,Hard,128.0,G,20170828.0,155.0,105807.0,Pablo Carreno Busta,R,ESP,26.1300479124,19.0,2225.0,105960.0,Evan King,L,USA,25.426420260100002,308.0,160.0,0.6,0.043668122270742356,0.015595757953836557,0.6225826575171554,0.5,0.03592814371257485,0.041916167664670656,0.6167664670658682,0.55,0.5,1,18
2017-560,Us Open,Hard,128.0,G,20170828.0,156.0,105074.0,Ruben Bemelmans,L,BEL,29.620807665999997,96.0,562.0,106298.0,Lucas Pouille,R,FRA,23.509924709099998,20.0,2210.0,0.3333333333333333,0.061555075593952485,0.02267818574514039,0.6479481641468683,0.7,0.10118130457113508,0.04879301489470981,0.6620441705187468,0.4,0.5,0,2
2017-560,Us Open,Hard,128.0,G,20170828.0,157.0,105932.0,Nikoloz Basilashvili,R,RUS,25.5112936345,62.0,794.0,111577.0,Jared Donaldson,R,USA,20.8843258042,51.0,928.0,0.4,0.03126879134095009,0.037282020444978956,0.5935057125676488,0.5,0.08829054477144646,0.041327489041953665,0.6493425172197871,0.6,0.5,0,23
2017-560,Us Open,Hard,128.0,G,20170828.0,158.0,105539.0,Evgeny Donskoy,R,RUS,27.3045859001,99.0,549.0,104890.0,Andreas Haider Maurer,R,AUT,30.436687200500003,506.0,68.0,0.15,0.06046235921754594,0.03082394783639597,0.6058091286307054,0.0,0.0875,0.06875,0.49375,0.15,,1,4
2017-560,Us Open,Hard,128.0,G,20170828.0,159.0,103970.0,David Ferrer,R,ESP,35.4058863792,25.0,1695.0,105062.0,Mikhail Kukushkin,R,KAZ,29.6728268309,103.0,538.0,0.7,0.025408348457350273,0.05263157894736842,0.6249243799153055,0.45,0.03508771929824561,0.008771929824561403,0.6228070175438597,0.65,0.35,0,15
2017-560,Us Open,Hard,128.0,G,20170828.0,160.0,104122.0,Carlos Berlocq,R,ARG,34.5653661875,95.0,566.0,106043.0,Diego Sebastian Schwartzman,R,ARG,25.0321697467,33.0,1280.0,0.3,0.029728020240354206,0.03289057558507274,0.5901328273244781,0.55,0.022375215146299483,0.03614457831325301,0.576592082616179,0.5,0.45,0,3
2017-560,Us Open,Hard,128.0,G,20170828.0,161.0,104386.0,Janko Tipsarevic,R,SRB,33.18275154,67.0,736.0,106423.0,Thanasi Kokkinakis,R,AUS,21.3826146475,222.0,235.0,0.4,0.07512402551381998,0.03756201275690999,0.6250885896527285,0.36363636363636365,0.12111801242236025,0.060041407867494824,0.6490683229813664,0.21428571428571427,0.5,1,12
2017-560,Us Open,Hard,128.0,G,20170828.0,162.0,104252.0,Florian Mayer,R,GER,33.8973305955,74.0,688.0,104297.0,Rogerio Dutra Silva,R,BRA,33.5660506502,68.0,723.0,0.45,0.04778393351800554,0.019390581717451522,0.6281163434903048,0.3,0.050394656952034,0.046751669702489375,0.6095931997571342,0.16666666666666666,0.18181818181818182,0,4
2017-560,Us Open,Hard,128.0,G,20170828.0,163.0,105227.0,Marin Cilic,R,CRO,28.9144421629,7.0,4155.0,105815.0,Tennys Sandgren,R,USA,26.1026694045,105.0,538.0,0.85,0.17724701445631677,0.041483343808925204,0.7353865493400377,0.14285714285714285,0.0728476821192053,0.02207505518763797,0.6158940397350994,0.5,0.3333333333333333,1,3
2017-560,Us Open,Hard,128.0,G,20170828.0,164.0,104745.0,Rafael Nadal,L,ESP,31.2361396304,1.0,7645.0,106121.0,Taro Daniel,R,JPN,24.5831622177,121.0,465.0,0.8,0.06837606837606838,0.02207977207977208,0.7044159544159544,0.4,0.03865267807840972,0.03699613473219216,0.6007730535615682,0.8,0.42857142857142855,1,4
2017-560,Us Open,Hard,128.0,G,20170828.0,165.0,104919.0,Leonardo Mayer,R,ARG,30.288843258000004,59.0,815.0,105216.0,Yuichi Sugita,R,JPN,28.9418206708,44.0,1045.0,0.4,0.07223880597014926,0.03880597014925373,0.6638805970149254,0.45,0.04080351537978657,0.030759573132454487,0.6126804770872567,0.6428571428571429,0.42105263157894735,0,2
2017-560,Us Open,Hard,128.0,G,20170828.0,166.0,104678.0,Viktor Troicki,R,SRB,31.545516769299997,52.0,920.0,105882.0,Stefano Travaglia,U,ITA,25.6947296372,144.0,396.0,0.45,0.07325501036627505,0.046993780234968904,0.6109191430545957,0.5,0.1039426523297491,0.035842293906810034,0.6379928315412187,0.55,1.0,1,6
2017-560,Us Open,Hard,128.0,G,20170828.0,167.0,105238.0,Alexandr Dolgopolov,R,UKR,28.804928131399997,64.0,751.0,104607.0,Tomas Berdych,R,CZE,31.9452429843,18.0,2310.0,0.4,0.07397444519166106,0.03496973772696705,0.6388702084734365,0.65,0.10714285714285714,0.023268398268398268,0.6985930735930735,0.2,0.7,0,1
2017-560,Us Open,Hard,128.0,G,20170828.0,168.0,105676.0,David Goffin,R,BEL,26.7241615332,14.0,2525.0,105550.0,Guido Pella,L,ARG,27.282683093800003,72.0,692.0,0.65,0.06461932181701856,0.03966730646193218,0.6327575175943698,0.6,0.05293367346938776,0.030612244897959183,0.6218112244897959,0.8,0.45,1,3
2017-560,Us Open,Hard,128.0,G,20170828.0,169.0,105385.0,Donald Young,L,USA,28.098562628299998,57.0,830.0,104792.0,Gael Monfils,R,FRA,30.989733059499997,22.0,1915.0,0.5,0.051176470588235295,0.04352941176470588,0.6147058823529412,0.65,0.10113574905354246,0.04326663061114116,0.6452136289886425,0.5,0.7,0,0
2017-560,Us Open,Hard,128.0,G,20170828.0,170.0,106000.0,Damir Dzumhur,R,BIH,25.273100616,56.0,855.0,105649.0,Cedrik Marcel Stebe,L,GER,26.8856947296,107.0,528.0,0.5,0.036655948553054665,0.03472668810289389,0.6057877813504823,0.3,0.04497354497354497,0.027777777777777776,0.5740740740740741,0.55,0.6666666666666666,1,10
2017-560,Us Open,Hard,128.0,G,20170828.0,171.0,126094.0,Andrey Rublev,R,RUS,19.8548939083,53.0,890.0,105777.0,Grigor Dimitrov,R,BUL,26.2861054073,9.0,3710.0,0.5,0.058923512747875356,0.037393767705382434,0.6226628895184136,0.8,0.1179245283018868,0.05525606469002695,0.6880053908355795,0.35714285714285715,0.8,0,7
2017-560,Us Open,Hard,128.0,G,20170828.0,172.0,104022.0,Mikhail Youzhny,R,RUS,35.1759069131,101.0,541.0,103819.0,Roger Federer,R,SUI,36.054757015700005,3.0,7145.0,0.25,0.044382022471910115,0.04269662921348315,0.5865168539325842,0.9,0.1291012838801712,0.02211126961483595,0.7332382310984308,0.35,0.85,0,0
2017-560,Us Open,Hard,128.0,G,20170828.0,173.0,104269.0,Fernando Verdasco,L,ESP,33.7850787132,43.0,1080.0,103852.0,Feliciano Lopez,L,ESP,35.9370294319,35.0,1250.0,0.55,0.05837264150943396,0.04363207547169811,0.6415094339622641,0.65,0.14020731042007636,0.03709765411893071,0.6764866339334424,0.45,0.5,0,11
2017-560,Us Open,Hard,128.0,G,20170828.0,174.0,104259.0,Philipp Kohlschreiber,R,GER,33.867214236799995,37.0,1135.0,105053.0,Santiago Giraldo,R,COL,29.7522245038,129.0,441.0,0.55,0.08039867109634552,0.02458471760797342,0.6598006644518273,0.45,0.05332629355860612,0.02903907074973601,0.6272439281942978,0.6,0.35714285714285715,1,11
